DateTime,GloRad (W/m2),Wind Speed (m/s),Relative Humidity (0 - 1),Air Temp (*C)
07/07/2013 22:00,0.100063365,0.187761696,0.68723,19.694
07/07/2013 23:00,0,0.108908282,0.70901,18.932
07/08/2013 0:00,0.100063365,0.080396575,0.70403,18.456
07/08/2013 1:00,0.100063365,0.452920067,0.70836,18.123
07/08/2013 2:00,0,0.460493891,0.70243,17.599
07/08/2013 3:00,0.100063365,0.428611303,0.68943,17.362
07/08/2013 4:00,2.10133023,0.37956492,0.68991,17.148
07/08/2013 5:00,44.52818228,0.701362249,0.6913,17.267
07/08/2013 6:00,208.8322176,0.721227017,0.67453,18.551
07/08/2013 7:00,381.8417242,1.311134828,0.59343,20.386
07/08/2013 8:00,533.7378697,1.423952146,0.52628,21.942
07/08/2013 9:00,675.9278548,2.348339409,0.51154,22.929
07/08/2013 10:00,781.4946596,3.04084624,0.49512,23.484
07/08/2013 11:00,857.6426784,2.891486661,0.47628,24.017
07/08/2013 12:00,861.2451325,2.608251582,0.45609,24.649
07/08/2013 13:00,848.5371267,2.859411186,0.44812,25.039
07/08/2013 14:00,778.9930647,2.722429363,0.43407,25.283
07/08/2013 15:00,672.7258066,2.460398053,0.44383,25.259
07/08/2013 16:00,533.937987,2.355758765,0.45703,25.161
07/08/2013 17:00,376.238097,2.565442923,0.47191,24.381
07/08/2013 18:00,213.0348524,2.608703486,0.49441,23.436
07/08/2013 19:00,68.94364155,1.500758346,0.53139,22.231
07/08/2013 20:00,3.502216478,0.158923425,0.59882,20.314
07/08/2013 21:00,0,0,0.70377,17.695
07/08/2013 22:00,0,0,0.84554,15.554
07/08/2013 23:00,0,0,0.85048,14.506
07/09/2013 0:00,0,0.6319545,0.77726,15.768
07/09/2013 1:00,0,1.065722,0.803,15.125
07/09/2013 2:00,0,0.58147275,0.81969,14.792
07/09/2013 3:00,0,0.2112747,0.84221,13.861
07/09/2013 4:00,0.700443381,0.733384773,0.82189,14.052
07/09/2013 5:00,27.81760767,1.03393725,0.81119,14.315
07/09/2013 6:00,196.9246811,0,0.8264,15.578
07/09/2013 7:00,376.238097,0.25240775,0.69137,18.099
07/09/2013 8:00,541.6428888,0.360389293,0.58815,21.127
07/09/2013 9:00,680.4307084,0.427946167,0.60897,22.664
07/09/2013 10:00,785.3971612,0.761706529,0.53972,23.242
07/09/2013 11:00,901.5708684,0.858103054,0.54001,24.333
07/09/2013 12:00,967.1120704,1.302344351,0.50267,25.112
07/09/2013 13:00,903.8717465,0.773085887,0.48506,25.626
07/09/2013 14:00,820.3192159,1.023539114,0.4621,25.871
07/09/2013 15:00,737.1666631,0.4038914,0.42725,26.191
07/09/2013 16:00,554.7511292,0.843483876,0.44554,26.166
07/09/2013 17:00,311.0969583,0.841668917,0.44209,25.724
07/09/2013 18:00,98.06210592,1.057555871,0.50028,24.746
07/09/2013 19:00,31.11969742,0.550145697,0.56463,22.953
07/09/2013 20:00,2.701710417,0.132747825,0.73822,19.456
07/09/2013 21:00,0.100063365,0.06917845,0.80471,18.503
07/09/2013 22:00,0,0.170141575,0.79664,17.885
07/09/2013 23:00,0,0,0.83212,17.029
07/10/2013 0:00,0,0.071048125,0.83909,16.696
07/10/2013 1:00,0,0,0.88293,15.887
07/10/2013 2:00,0.100063365,0.65626025,0.86321,15.197
07/10/2013 3:00,0,0.413201,0.88617,14.339
07/10/2013 4:00,0.80050666,1.1966,0.87973,14.219
07/10/2013 5:00,33.02089749,0.6973935,0.89022,14.028
07/10/2013 6:00,115.4730826,0.91053775,0.84395,15.816
07/10/2013 7:00,387.5452816,0.6076485,0.7376,19.432
07/10/2013 8:00,534.538339,0.782097295,0.54446,23.484
07/10/2013 9:00,672.7258066,0.6378266,0.49471,24.892
07/10/2013 10:00,762.0824242,1.007594984,0.42776,25.479
07/10/2013 11:00,800.0064099,0.729398619,0.40684,25.871
07/10/2013 12:00,393.5491434,0.751049012,0.44134,25.356
07/10/2013 13:00,645.7086853,1.829792767,0.41029,26.314
07/10/2013 14:00,763.5833468,1.395404479,0.42422,27.005
07/10/2013 15:00,690.7372208,0.467287238,0.40834,26.955
07/10/2013 16:00,563.3566017,0.433803764,0.37956,27.055
07/10/2013 17:00,369.9341876,1.345007147,0.39373,26.609
07/10/2013 18:00,137.0867796,0.311065658,0.45065,25.528
07/10/2013 19:00,25.41608863,0.133797018,0.52633,23.799
07/10/2013 20:00,2.201393166,0,0.70594,20.577
07/10/2013 21:00,0.300190008,1.238983722,0.62389,20.96
07/10/2013 22:00,0,0.57400618,0.66849,18.813
07/10/2013 23:00,0,0.50107625,0.78331,16.91
07/11/2013 0:00,0,0,0.83612,15.625
07/11/2013 1:00,0,0.7516145,0.85464,15.364
07/11/2013 2:00,0.100063365,0.628217782,0.83019,15.554
07/11/2013 3:00,0,0.0747875,0.73345,17.314
07/11/2013 4:00,0.200126644,0.4281585,0.78222,15.721
07/11/2013 5:00,16.110197,0.18066445,0.73677,16.957
07/11/2013 6:00,36.62318033,0.297515339,0.76859,17.171
07/11/2013 7:00,29.41862321,0.468978477,0.93722,14.887
07/11/2013 8:00,174.7106321,0.258990527,0.90493,16.553
07/11/2013 9:00,107.4680476,0.199671771,0.88125,17.219
07/11/2013 10:00,191.9214914,0.386120966,0.83199,18.456
07/11/2013 11:00,755.1779917,0.001869688,0.81755,19.503
07/11/2013 12:00,372.5357983,1.336336106,0.72786,21.008
07/11/2013 13:00,566.7587672,1.267256566,0.81311,17.599
07/11/2013 14:00,135.7859743,0.617461459,0.78926,18.932
07/11/2013 15:00,294.6865682,1.858623733,0.62568,20.577
07/11/2013 16:00,539.8417474,1.619776503,0.58314,21.271
07/11/2013 17:00,435.3756307,2.271216957,0.56968,21.343
07/11/2013 18:00,192.5218434,2.529712689,0.56441,19.265
07/11/2013 19:00,20.01266437,1.776931046,0.54605,18.099
07/11/2013 20:00,3.402153542,0.024305938,0.59997,16.839
07/11/2013 21:00,0.100063365,0,0.69642,15.006
07/11/2013 22:00,0,0,0.85067,12.256
07/11/2013 23:00,0.100063365,0.138356875,0.87784,11.002
07/12/2013 0:00,0.200126644,0.92362575,0.785,12.688
07/12/2013 1:00,0,0.36271925,0.7474,12.88
07/12/2013 2:00,0.200126644,0.722244216,0.86935,10.444
07/12/2013 3:00,0.100063365,0.841361327,0.89017,9.593
07/12/2013 4:00,0.400253373,0.34215275,0.91437,8.589
07/12/2013 5:00,33.12096471,0,0.93992,8.293
07/12/2013 6:00,205.0298175,0.39637375,0.89312,11.002
07/12/2013 7:00,381.7416227,0.12713875,0.74573,14.434
07/12/2013 8:00,553.95066,0.170674932,0.59869,17.171
07/12/2013 9:00,689.7366342,0.115027584,0.56741,19.217
07/12/2013 10:00,533.2375336,0.864687643,0.49497,19.98
07/12/2013 11:00,583.2691732,1.016807506,0.46598,20.123
07/12/2013 12:00,955.2043626,0.243325306,0.43245,21.606
07/12/2013 13:00,947.2998573,0.312774797,0.43547,21.702
07/12/2013 14:00,884.7599868,1.284469807,0.43778,21.75
07/12/2013 15:00,557.5529428,1.739389423,0.42779,22.062
07/12/2013 16:00,325.4059882,0.207947594,0.47974,21.942
07/12/2013 17:00,396.751106,1.056757184,0.44111,22.11
07/12/2013 18:00,94.55983892,0.778466179,0.49917,20.768
07/12/2013 19:00,69.44396051,0.886232,0.57037,19.551
07/12/2013 20:00,2.801773354,0,0.72303,16.696
07/12/2013 21:00,0,0,0.83486,13.861
07/12/2013 22:00,0,0.09535405,0.86887,13.598
07/12/2013 23:00,0,0.143965925,0.86125,13.215
07/13/2013 0:00,0,0,0.89419,13.047
07/13/2013 1:00,0,0,0.89322,13.191
07/13/2013 2:00,0,0.001869688,0.92193,11.967
07/13/2013 3:00,0.100063365,0.47677025,0.91749,12.063
07/13/2013 4:00,0.300190008,0.7441355,0.90062,12.015
07/13/2013 5:00,36.92337342,0.64691175,0.87849,12.039
07/13/2013 6:00,124.678907,0.4879885,0.85199,13.287
07/13/2013 7:00,404.4560077,0.9067985,0.74047,16.22
07/13/2013 8:00,450.2850125,0.063569375,0.60051,18.694
07/13/2013 9:00,626.096247,0.7592406,0.60807,19.813
07/13/2013 10:00,709.0487681,1.1060983,0.53778,20.768
07/13/2013 11:00,878.7564675,1.231817569,0.53497,21.654
07/13/2013 12:00,103.9657806,1.258338441,0.56215,20.649
07/13/2013 13:00,249.9582515,0.977687465,0.58708,20.243
07/13/2013 14:00,677.9291135,1.366219691,0.51417,22.303
07/13/2013 15:00,765.5846056,0.776931126,0.47442,23.049
07/13/2013 16:00,533.437651,0.914307837,0.49379,22.471
07/13/2013 17:00,218.9386127,0.449196072,0.46437,22.447
07/13/2013 18:00,222.8410287,1.496713691,0.4692,22.207
07/13/2013 19:00,57.43635675,0.033654375,0.58112,20.553
07/13/2013 20:00,2.901837147,0.734689715,0.61232,18.694
07/13/2013 21:00,0,0,0.80055,15.149
07/13/2013 22:00,0.100063365,0.454334,0.83851,13.67
07/13/2013 23:00,0,0.459943,0.86465,13.287
07/14/2013 0:00,0,0.23184125,0.85106,13.119
07/14/2013 1:00,0,0,0.87889,13.311
07/14/2013 2:00,0,0.29541075,0.8456,13.095
07/14/2013 3:00,0.100063365,0.49546725,0.89693,11.798
07/14/2013 4:00,0.200126644,0.7385265,0.90422,11.147
07/14/2013 5:00,29.11843012,0.5590365,0.91587,10.808
07/14/2013 6:00,194.5231021,0.63008475,0.84992,12.976
07/14/2013 7:00,371.8353449,0.7871385,0.73842,16.339
07/14/2013 8:00,532.5370802,1.867796353,0.53917,20.434
07/14/2013 9:00,689.9366659,1.402949793,0.49584,21.606
07/14/2013 10:00,846.9361026,1.491443519,0.4521,22.399
07/14/2013 11:00,312.8980997,1.412257735,0.45663,22.158
07/14/2013 12:00,377.0386518,0.172021411,0.48409,22.351
07/14/2013 13:00,427.8708462,0.209079213,0.41839,22.953
07/14/2013 14:00,759.7809467,0.707130087,0.38592,24.503
07/14/2013 15:00,480.6041978,0.426899105,0.38422,24.454
07/14/2013 16:00,438.877812,0.799939935,0.38062,24.819
07/14/2013 17:00,336.5129699,0.390805004,0.3847,24.6
07/14/2013 18:00,217.0373699,0.835013858,0.47196,23.387
07/14/2013 19:00,67.84294496,0.25614725,0.53806,21.846
07/14/2013 20:00,2.401519895,0,0.73341,17.885
07/14/2013 21:00,0,0.018696875,0.787,15.197
07/14/2013 22:00,0,0.8170535,0.80591,14.935
07/14/2013 23:00,0,0.041133125,0.80978,14.171
07/15/2013 0:00,0,0.08226625,0.82116,13.478
07/15/2013 1:00,0,0.37206775,0.82238,13.167
07/15/2013 2:00,0.100063365,0.51603375,0.80381,13.335
07/15/2013 3:00,0,0,0.87267,13.167
07/15/2013 4:00,0.100063365,0,0.89331,13.119
07/15/2013 5:00,22.61431784,0.003739375,0.87607,13.359
07/15/2013 6:00,46.42939092,0.26175625,0.83222,14.625
07/15/2013 7:00,154.797975,0.5291215,0.76997,16.054
07/15/2013 8:00,415.563075,0.652553022,0.62907,19.885
07/15/2013 9:00,698.8423572,0.434978632,0.54671,21.558
07/15/2013 10:00,638.6042211,1.434459815,0.54195,22.158
07/15/2013 11:00,494.0127427,0.842086219,0.54336,22.495
07/15/2013 12:00,573.6631141,0.638864312,0.53875,23.218
07/15/2013 13:00,363.7302085,0.23221038,0.51989,23.484
07/15/2013 14:00,395.050066,1.349603468,0.65822,21.463
07/15/2013 15:00,311.2970756,0.504417295,0.5515,22.929
07/15/2013 16:00,389.8467591,1.11529012,0.52053,22.567
07/15/2013 17:00,156.2988977,1.528478316,0.58492,21.223
07/15/2013 18:00,218.7384954,1.604236408,0.54702,20.912
07/15/2013 19:00,49.13109449,1.280769978,0.58836,20.076
07/15/2013 20:00,1.601012978,0.766291332,0.58915,19.408
07/15/2013 21:00,0.100063365,0.702375571,0.60487,18.956
07/15/2013 22:00,0.100063365,2.402967506,0.62213,17.695
07/15/2013 23:00,0.100063365,2.620548594,0.58916,16.886
07/16/2013 0:00,0.200126644,2.593637617,0.61586,16.078
07/16/2013 1:00,0.100063365,1.837000897,0.63268,15.435
07/16/2013 2:00,0.200126644,0.563765691,0.66637,14.649
07/16/2013 3:00,0,0.078526875,0.83288,11.437
07/16/2013 4:00,0.300190008,0.188838425,0.89385,9.812
07/16/2013 5:00,23.51487999,0.437686669,0.84191,11.026
07/16/2013 6:00,206.8309589,0.063953154,0.7318,14.291
07/16/2013 7:00,381.6416068,0.879939713,0.66225,16.458
07/16/2013 8:00,549.0475718,1.112223648,0.5613,18.836
07/16/2013 9:00,682.4319671,1.712716352,0.50512,20.028
07/16/2013 10:00,790.700484,1.545869851,0.48446,21.151
07/16/2013 11:00,893.3658018,1.160485723,0.494,21.654
07/16/2013 12:00,882.8590008,1.304334432,0.46315,22.76
07/16/2013 13:00,872.0516385,1.31110034,0.41896,23.17
07/16/2013 14:00,832.1267366,1.290060051,0.42827,23.629
07/16/2013 15:00,514.02533,0.619907917,0.46097,23.605
07/16/2013 16:00,519.728973,1.497568273,0.4481,23.654
07/16/2013 17:00,391.1475644,1.286726724,0.42151,23.412
07/16/2013 18:00,222.1405753,0.899599577,0.44813,22.856
07/16/2013 19:00,66.34199663,0.28045325,0.51498,21.271
07/16/2013 20:00,2.601646625,0,0.70263,17.552
07/16/2013 21:00,0,0.185099075,0.77554,15.078
07/16/2013 22:00,0,0,0.84693,13.67
07/16/2013 23:00,0,0.79648675,0.8097,13.885
07/17/2013 0:00,0,0.050481575,0.83486,12.904
07/17/2013 1:00,0.100063365,0.484249,0.84857,12.28
07/17/2013 2:00,0,0.71609025,0.86533,11.654
07/17/2013 3:00,0,0.6730875,0.88133,11.026
07/17/2013 4:00,0.200126644,0.6188665,0.88022,10.784
07/17/2013 5:00,24.81571101,0.87501375,0.88896,10.59
07/17/2013 6:00,201.6276519,0.9423225,0.83345,12.52
07/17/2013 7:00,372.2355795,0.228101875,0.72032,16.339
07/17/2013 8:00,536.5395977,0.166402175,0.52602,21.079
07/17/2013 9:00,681.0310603,1.610625894,0.4708,22.977
07/17/2013 10:00,789.4996945,1.537078725,0.41625,23.968
07/17/2013 11:00,861.8453988,1.428995358,0.41632,25.21
07/17/2013 12:00,877.0549994,1.255589363,0.41375,24.966
07/17/2013 13:00,864.7473995,0.144740852,0.38232,26.166
07/17/2013 14:00,791.9012735,1.697121089,0.34234,27.03
07/17/2013 15:00,679.3300203,1.126489434,0.36517,27.03
07/17/2013 16:00,536.8398165,0.583654046,0.38477,26.609
07/17/2013 17:00,377.0386518,0.475003667,0.38357,26.412
07/17/2013 18:00,217.5377059,1.316112532,0.42181,25.136
07/17/2013 19:00,67.74287775,0.35150125,0.46969,23.629
07/17/2013 20:00,2.301456959,0,0.53132,21.51
07/17/2013 21:00,0,0.32719525,0.73522,17.338
07/17/2013 22:00,0.100063365,0,0.79885,15.649
07/17/2013 23:00,0,0.60016975,0.79864,15.554
07/18/2013 0:00,0,0.688045,0.81477,14.935
07/18/2013 1:00,0,0.73104775,0.83873,14.124
07/18/2013 2:00,0,0.69552375,0.85751,13.455
07/18/2013 3:00,0,0,0.8904,12.256
07/18/2013 4:00,0.200126644,0.58521225,0.89571,12.159
07/18/2013 5:00,23.21469546,0.72917825,0.89463,12.256
07/18/2013 6:00,197.4249315,0.58521225,0.82137,14.434
07/18/2013 7:00,365.9316702,0,0.69947,18.361
07/18/2013 8:00,473.2996163,0.4823795,0.60882,22.182
07/18/2013 9:00,669.8239772,0.507412719,0.48445,24.138
07/18/2013 10:00,768.3863335,0.26668455,0.41359,25.724
07/18/2013 11:00,770.7879125,1.341217819,0.37677,26.264
07/18/2013 12:00,930.789537,1.191238994,0.3978,27.005
07/18/2013 13:00,909.4753737,0.662727045,0.36623,27.427
07/18/2013 14:00,851.3388547,0.540135799,0.33908,27.9
07/18/2013 15:00,713.5517073,1.297999462,0.35347,27.775
07/18/2013 16:00,545.0450543,0.958943745,0.37495,27.452
07/18/2013 17:00,153.1969509,0.415432526,0.43381,25.626
07/18/2013 18:00,213.9354231,1.051264885,0.40613,26.437
07/18/2013 19:00,64.94110696,0.568388075,0.4501,25.063
07/18/2013 20:00,1.601012978,0,0.67743,20.171
07/18/2013 21:00,0,0,0.73686,18.028
07/18/2013 22:00,0,0.8525775,0.75955,17.338
07/18/2013 23:00,0,0.6375635,0.7843,16.577
07/19/2013 0:00,0,0.37580725,0.81974,15.435
07/19/2013 1:00,0,0.448725,0.83095,14.792
07/19/2013 2:00,0,0.60016975,0.84852,14.362
07/19/2013 3:00,0,0.7142205,0.86201,13.765
07/19/2013 4:00,0.100063365,0,0.86873,13.311
07/19/2013 5:00,38.42432175,0.57960325,0.85817,13.622
07/19/2013 6:00,132.7840434,0.5478185,0.81038,15.459
07/19/2013 7:00,204.6294972,0.30101975,0.79772,17.076
07/19/2013 8:00,401.9544129,0.77031125,0.63301,20.984
07/19/2013 9:00,655.4148458,0.226239926,0.45476,25.161
07/19/2013 10:00,765.4845897,0.758339873,0.42465,26.215
07/19/2013 11:00,751.7758261,1.077112081,0.44442,26.881
07/19/2013 12:00,932.7907101,0.578298908,0.40447,27.975
07/19/2013 13:00,1001.934366,1.136956088,0.38758,28.701
07/19/2013 14:00,243.5541551,0.772624585,0.42674,26.906
07/19/2013 15:00,232.0468531,0.500189399,0.4465,25.871
07/19/2013 16:00,165.2045889,0.075716573,0.47245,25.601
07/19/2013 17:00,434.8752946,0.995111204,0.44698,26.56
07/19/2013 18:00,155.7986472,0.536759834,0.43156,26.807
07/19/2013 19:00,38.22419588,0.6786965,0.59835,23.726
07/19/2013 20:00,1.400887105,0,0.64284,21.798
