DateTime,#1     Inflow Rate (cms),#1     Inflow Temp (*C),#2     Inflow Rate (cms),#2     Inflow Temp (*C),#3     Inflow Rate (cms),#3     Inflow Temp (*C),#4     Inflow Rate (cms),#4     Inflow Temp (*C),#5     Inflow Rate (cms),#5     Inflow Temp (*C),#6     Inflow Rate (cms),#6     Inflow Temp (*C),#7     Inflow Rate (cms),#7     Inflow Temp (*C),#8     Inflow Rate (cms),#8     Inflow Temp (*C),#9     Inflow Rate (cms),#9     Inflow Temp (*C),#10     Inflow Rate (cms),#10     Inflow Temp (*C),#11     Inflow Rate (cms),#11     Inflow Temp (*C),#12     Inflow Rate (cms),#12     Inflow Temp (*C),#13    Inflow Rate (cms),#13    Inflow Temp (*C),#14   Inflow Rate (cms),#14    Inflow Temp (*C),#15    Inflow Rate (cms),#15    Inflow Temp (*C),#16    Inflow Rate (cms),#16    Inflow Temp (*C),#17    Inflow Rate (cms),#17    Inflow Temp (*C),#18    Inflow Rate (cms),#18    Inflow Temp (*C),#19    Inflow Rate (cms),#19    Inflow Temp (*C)
07/01/2013 0:00,0.1875333333,13.863,0.1875333333,13.363,0.1077777778,12.863,0.1034666667,13.063,0.1077777778,13.263,0.097,13.463,0.0431111111,13.663,0.194,13.863,0.097,14.063,0.0215555556,14.263,0.1077777778,14.463,0.5388888889,14.663,0.0862222222,15.863,1.7546584,15.5645,0.7393708,15.4913,1.0778,15.6985,0.6902,15.841,2.1254216,15.6966,2.1254216,15.8496
07/01/2013 1:00,0.1875333333,13.863,0.1875333333,13.363,0.1077777778,12.863,0.1034666667,13.063,0.1077777778,13.263,0.097,13.463,0.0431111111,13.663,0.194,13.863,0.097,14.063,0.0215555556,14.263,0.1077777778,14.463,0.5388888889,14.663,0.0862222222,15.863,1.7546584,15.6025,0.7393708,15.4417,1.0778,15.572,0.6902,15.8086,2.1254216,15.6109,2.1254216,15.7391
07/01/2013 2:00,0.1875333333,13.666,0.1875333333,13.166,0.1077777778,12.666,0.1034666667,12.866,0.1077777778,13.066,0.097,13.266,0.0431111111,13.466,0.194,13.666,0.097,13.866,0.0215555556,14.066,0.1077777778,14.266,0.5388888889,14.466,0.0862222222,15.666,1.7546584,15.6386,0.7393708,15.4009,1.0778,15.4509,0.6902,15.773,2.1254216,15.5491,2.1254216,15.6335
07/01/2013 3:00,0.1856,13.469,0.1856,12.969,0.1066666667,12.469,0.1024,12.669,0.1066666667,12.869,0.096,13.069,0.0426666667,13.269,0.192,13.469,0.096,13.669,0.0213333333,13.869,0.1066666667,14.069,0.5333333333,14.269,0.0853333333,15.469,1.7527862,15.6669,0.7385819,15.3683,1.07665,15.3371,0.6902,15.7329,2.1231538,15.4889,2.1231538,15.5306
07/01/2013 4:00,0.1856,13.272,0.1856,12.772,0.1066666667,12.272,0.1024,12.472,0.1066666667,12.672,0.096,12.872,0.0426666667,13.072,0.192,13.272,0.096,13.472,0.0213333333,13.672,0.1066666667,13.872,0.5333333333,14.072,0.0853333333,15.272,1.7498558,15.6891,0.7373471,15.3466,1.07485,15.2393,0.6902,15.6924,2.1196042,15.4422,2.1196042,15.4393
07/01/2013 5:00,0.1856,13.075,0.1856,12.575,0.1066666667,12.075,0.1024,12.275,0.1066666667,12.475,0.096,12.675,0.0426666667,12.875,0.192,13.075,0.096,13.275,0.0213333333,13.475,0.1066666667,13.675,0.5333333333,13.875,0.0853333333,15.075,1.7491232,15.7029,0.7370384,15.3354,1.0744,15.1628,0.6902,15.6514,2.1187168,15.4097,2.1187168,15.364
07/01/2013 6:00,0.1856,12.976,0.1856,12.476,0.1066666667,11.976,0.1024,12.176,0.1066666667,12.376,0.096,12.576,0.0426666667,12.776,0.192,12.976,0.096,13.176,0.0213333333,13.376,0.1066666667,13.576,0.5333333333,13.776,0.0853333333,14.976,1.748472,15.7142,0.736764,15.338,1.074,15.1196,0.6902,15.6125,2.117928,15.3977,2.117928,15.3333
07/01/2013 7:00,0.1856,12.976,0.1856,12.476,0.1066666667,11.976,0.1024,12.176,0.1066666667,12.376,0.096,12.576,0.0426666667,12.776,0.192,12.976,0.096,13.176,0.0213333333,13.376,0.1066666667,13.576,0.5333333333,13.776,0.0853333333,14.976,1.7477394,15.7314,0.7364553,15.3687,1.07355,15.1295,0.6902,15.6076,2.1170406,15.4416,2.1170406,15.4037
07/01/2013 8:00,0.1856,13.075,0.1856,12.575,0.1066666667,12.075,0.1024,12.275,0.1066666667,12.475,0.096,12.675,0.0426666667,12.875,0.192,13.075,0.096,13.275,0.0213333333,13.475,0.1066666667,13.675,0.5333333333,13.875,0.0853333333,15.075,1.7470068,15.8105,0.7361466,15.4274,1.0731,15.2018,0.6902,15.6359,2.1161532,15.5907,2.1161532,15.5681
07/01/2013 9:00,0.1836666667,13.666,0.1836666667,13.166,0.1055555556,12.666,0.1013333333,12.866,0.1055555556,13.066,0.095,13.266,0.0422222222,13.466,0.19,13.666,0.095,13.866,0.0211111111,14.066,0.1055555556,14.266,0.5277777778,14.466,0.0844444444,15.666,1.7446462,15.9129,0.7351519,15.5081,1.07165,15.3615,0.6902,15.682,2.1132938,15.7555,2.1132938,15.8051
07/01/2013 10:00,0.1836666667,13.568,0.1836666667,13.068,0.1055555556,12.568,0.1013333333,12.768,0.1055555556,12.968,0.095,13.168,0.0422222222,13.368,0.19,13.568,0.095,13.768,0.0211111111,13.968,0.1055555556,14.168,0.5277777778,14.368,0.0844444444,15.568,1.7414716,15.8766,0.7338142,15.6506,1.0697,15.579,0.6902,15.7717,2.1094484,16.0047,2.1094484,15.9735
07/01/2013 11:00,0.1836666667,13.863,0.1836666667,13.363,0.1055555556,12.863,0.1013333333,13.063,0.1055555556,13.263,0.095,13.463,0.0422222222,13.663,0.19,13.863,0.095,14.063,0.0211111111,14.263,0.1055555556,14.463,0.5277777778,14.663,0.0844444444,15.863,1.7405762,15.8399,0.7334369,15.7861,1.06915,15.74,0.6902,15.8504,2.1083638,16.1041,2.1083638,16.085
07/01/2013 12:00,0.1836666667,14.059,0.1836666667,13.559,0.1055555556,13.059,0.1013333333,13.259,0.1055555556,13.459,0.095,13.659,0.0422222222,13.859,0.19,14.059,0.095,14.259,0.0211111111,14.459,0.1055555556,14.659,0.5277777778,14.859,0.0844444444,16.059,1.7398436,15.8341,0.7331282,15.9075,1.0687,15.9037,0.6902,15.9415,2.1074764,16.1781,2.1074764,16.2342
07/01/2013 13:00,0.1836666667,14.255,0.1836666667,13.755,0.1055555556,13.255,0.1013333333,13.455,0.1055555556,13.655,0.095,13.855,0.0422222222,14.055,0.19,14.255,0.095,14.455,0.0211111111,14.655,0.1055555556,14.855,0.5277777778,15.055,0.0844444444,16.255,1.7390296,15.8656,0.7327852,16.0374,1.0682,16.1208,0.6902,16.0696,2.1064904,16.3912,2.1064904,16.4555
07/01/2013 14:00,0.1836666667,14.548,0.1836666667,14.048,0.1055555556,13.548,0.1013333333,13.748,0.1055555556,13.948,0.095,14.148,0.0422222222,14.348,0.19,14.548,0.095,14.748,0.0211111111,14.948,0.1055555556,15.148,0.5277777778,15.348,0.0844444444,16.548,1.738297,15.9027,0.7324765,16.181,1.06775,16.3909,0.6902,16.2223,2.105603,16.7347,2.105603,16.7363
07/01/2013 15:00,0.1836666667,14.841,0.1836666667,14.341,0.1055555556,13.841,0.1013333333,14.041,0.1055555556,14.241,0.095,14.441,0.0422222222,14.641,0.19,14.841,0.095,15.041,0.0211111111,15.241,0.1055555556,15.441,0.5277777778,15.641,0.0844444444,16.841,1.7378086,15.9205,0.7322707,16.3059,1.06745,16.639,0.6902,16.3593,2.1050114,16.9316,2.1050114,16.9832
07/01/2013 16:00,0.1817333333,15.134,0.1817333333,14.634,0.1044444444,14.134,0.1002666667,14.334,0.1044444444,14.534,0.094,14.734,0.0417777778,14.934,0.188,15.134,0.094,15.334,0.0208888889,15.534,0.1044444444,15.734,0.5222222222,15.934,0.0835555556,17.134,1.7356108,15.9196,0.7313446,16.396,1.0661,16.8221,0.6902,16.4715,2.1023492,16.9884,2.1023492,17.1677
07/01/2013 17:00,0.1817333333,15.231,0.1817333333,14.731,0.1044444444,14.231,0.1002666667,14.431,0.1044444444,14.631,0.094,14.831,0.0417777778,15.031,0.188,15.231,0.094,15.431,0.0208888889,15.631,0.1044444444,15.831,0.5222222222,16.031,0.0835555556,17.231,1.7325176,15.9173,0.7300412,16.4414,1.0642,16.9218,0.6902,16.5613,2.0986024,16.9376,2.0986024,17.272
07/01/2013 18:00,0.1817333333,15.231,0.1817333333,14.731,0.1044444444,14.231,0.1002666667,14.431,0.1044444444,14.631,0.094,14.831,0.0417777778,15.031,0.188,15.231,0.094,15.431,0.0208888889,15.631,0.1044444444,15.831,0.5222222222,16.031,0.0835555556,17.231,1.7317036,15.8962,0.7296982,16.4264,1.0637,16.9207,0.6902,16.6,2.0976164,16.8377,2.0976164,17.2696
07/01/2013 19:00,0.1817333333,15.036,0.1817333333,14.536,0.1044444444,14.036,0.1002666667,14.236,0.1044444444,14.436,0.094,14.636,0.0417777778,14.836,0.188,15.036,0.094,15.236,0.0208888889,15.436,0.1044444444,15.636,0.5222222222,15.836,0.0835555556,17.036,1.730971,15.8748,0.7293895,16.3706,1.06325,16.8551,0.6902,16.6365,2.096729,16.7366,2.096729,17.1701
07/01/2013 20:00,0.1817333333,14.939,0.1817333333,14.439,0.1044444444,13.939,0.1002666667,14.139,0.1044444444,14.339,0.094,14.539,0.0417777778,14.739,0.188,14.939,0.094,15.139,0.0208888889,15.339,0.1044444444,15.539,0.5222222222,15.739,0.0835555556,16.939,1.730157,15.8754,0.7290465,16.297,1.06275,16.7577,0.6902,16.66,2.095743,16.6242,2.095743,17.0448
07/01/2013 21:00,0.1817333333,14.841,0.1817333333,14.341,0.1044444444,13.841,0.1002666667,14.041,0.1044444444,14.241,0.094,14.441,0.0417777778,14.641,0.188,14.841,0.094,15.041,0.0208888889,15.241,0.1044444444,15.441,0.5222222222,15.641,0.0835555556,16.841,1.7295058,15.8911,0.7287721,16.217,1.06235,16.6473,0.6902,16.6695,2.0949542,16.5904,2.0949542,16.9223
07/01/2013 22:00,0.1817333333,14.744,0.1817333333,14.244,0.1044444444,13.744,0.1002666667,13.944,0.1044444444,14.144,0.094,14.344,0.0417777778,14.544,0.188,14.744,0.094,14.944,0.0208888889,15.144,0.1044444444,15.344,0.5222222222,15.544,0.0835555556,16.744,1.728936,15.9139,0.728532,16.1377,1.062,16.5299,0.6902,16.6652,2.094264,16.5742,2.094264,16.8082
07/01/2013 23:00,0.1817333333,14.548,0.1817333333,14.048,0.1044444444,13.548,0.1002666667,13.748,0.1044444444,13.948,0.094,14.148,0.0417777778,14.348,0.188,14.548,0.094,14.748,0.0208888889,14.948,0.1044444444,15.148,0.5222222222,15.348,0.0835555556,16.548,1.7286104,15.94,0.7283948,16.0626,1.0618,16.4061,0.6902,16.6484,2.0938696,16.5344,2.0938696,16.7047
07/02/2013 0:00,0.1817333333,14.353,0.1817333333,13.853,0.1044444444,13.353,0.1002666667,13.553,0.1044444444,13.753,0.094,13.953,0.0417777778,14.153,0.188,14.353,0.094,14.553,0.0208888889,14.753,0.1044444444,14.953,0.5222222222,15.153,0.0835555556,16.353,1.7283662,15.9692,0.7282919,15.9956,1.06165,16.281,0.6902,16.6236,2.0935738,16.4869,2.0935738,16.6114
07/02/2013 1:00,0.1798,14.255,0.1798,13.755,0.1033333333,13.255,0.0992,13.455,0.1033333333,13.655,0.093,13.855,0.0413333333,14.055,0.186,14.255,0.093,14.455,0.0206666667,14.655,0.1033333333,14.855,0.5166666667,15.055,0.0826666667,16.255,1.7264126,16,0.7274687,15.9398,1.06045,16.1605,0.6902,16.5945,2.0912074,16.4464,2.0912074,16.5277
07/02/2013 2:00,0.1798,14.059,0.1798,13.559,0.1033333333,13.059,0.0992,13.259,0.1033333333,13.459,0.093,13.659,0.0413333333,13.859,0.186,14.059,0.093,14.259,0.0206666667,14.459,0.1033333333,14.659,0.5166666667,14.859,0.0826666667,16.059,1.7233194,16.029,0.7261653,15.8965,1.05855,16.0488,0.6902,16.5631,2.0874606,16.4108,2.0874606,16.4535
07/02/2013 3:00,0.1798,13.961,0.1798,13.461,0.1033333333,12.961,0.0992,13.161,0.1033333333,13.361,0.093,13.561,0.0413333333,13.761,0.186,13.961,0.093,14.161,0.0206666667,14.361,0.1033333333,14.561,0.5166666667,14.761,0.0826666667,15.961,1.7225054,16.0524,0.7258223,15.865,1.05805,15.9474,0.6902,16.5295,2.0864746,16.3734,2.0864746,16.3872
07/02/2013 4:00,0.1798,13.765,0.1798,13.265,0.1033333333,12.765,0.0992,12.965,0.1033333333,13.165,0.093,13.365,0.0413333333,13.565,0.186,13.765,0.093,13.965,0.0206666667,14.165,0.1033333333,14.365,0.5166666667,14.565,0.0826666667,15.765,1.7217728,16.067,0.7255136,15.8435,1.0576,15.8568,0.6902,16.4937,2.0855872,16.3325,2.0855872,16.3264
07/02/2013 5:00,0.1798,13.666,0.1798,13.166,0.1033333333,12.666,0.0992,12.866,0.1033333333,13.066,0.093,13.266,0.0413333333,13.466,0.186,13.666,0.093,13.866,0.0206666667,14.066,0.1033333333,14.266,0.5166666667,14.466,0.0826666667,15.666,1.720796,16.0736,0.725102,15.8307,1.057,15.7816,0.6902,16.4569,2.084404,16.2939,2.084404,16.2725
07/02/2013 6:00,0.1798,13.568,0.1798,13.068,0.1033333333,12.568,0.0992,12.768,0.1033333333,12.968,0.093,13.168,0.0413333333,13.368,0.186,13.568,0.093,13.768,0.0206666667,13.968,0.1033333333,14.168,0.5166666667,14.368,0.0826666667,15.568,1.719982,16.0847,0.724759,15.8333,1.0565,15.7438,0.6902,16.4261,2.083418,16.2979,2.083418,16.265
07/02/2013 7:00,0.1798,13.568,0.1798,13.068,0.1033333333,12.568,0.0992,12.768,0.1033333333,12.968,0.093,13.168,0.0413333333,13.368,0.186,13.568,0.093,13.768,0.0206666667,13.968,0.1033333333,14.168,0.5166666667,14.368,0.0826666667,15.568,1.7193308,16.0997,0.7244846,15.8634,1.0561,15.7578,0.6902,16.4281,2.0826292,16.3543,2.0826292,16.3496
07/02/2013 8:00,0.1798,13.666,0.1798,13.166,0.1033333333,12.666,0.0992,12.866,0.1033333333,13.066,0.093,13.266,0.0413333333,13.466,0.186,13.666,0.093,13.866,0.0206666667,14.066,0.1033333333,14.266,0.5166666667,14.466,0.0826666667,15.666,1.718761,16.1704,0.7242445,15.9207,1.05575,15.8301,0.6902,16.4616,2.081939,16.4943,2.081939,16.5174
07/02/2013 9:00,0.1778666667,14.157,0.1778666667,13.657,0.1022222222,13.157,0.0981333333,13.357,0.1022222222,13.557,0.092,13.757,0.0408888889,13.957,0.184,14.157,0.092,14.357,0.0204444444,14.557,0.1022222222,14.757,0.5111111111,14.957,0.0817777778,16.157,1.7164818,16.2508,0.7232841,16.0119,1.05435,15.9976,0.6902,16.5256,2.0791782,16.6965,2.0791782,16.7473
07/02/2013 10:00,0.1778666667,14.646,0.1778666667,14.146,0.1022222222,13.646,0.0981333333,13.846,0.1022222222,14.046,0.092,14.246,0.0408888889,14.446,0.184,14.646,0.092,14.846,0.0204444444,15.046,0.1022222222,15.246,0.5111111111,15.446,0.0817777778,16.646,1.7131444,16.2765,0.7218778,16.2108,1.0523,16.3534,0.6902,16.6608,2.0751356,17.0637,2.0751356,17.0441
07/02/2013 11:00,0.1778666667,16.007,0.1778666667,15.507,0.1022222222,15.007,0.0981333333,15.207,0.1022222222,15.407,0.092,15.607,0.0408888889,15.807,0.184,16.007,0.092,16.207,0.0204444444,16.407,0.1022222222,16.607,0.5111111111,16.807,0.0817777778,18.007,1.7120048,16.3457,0.7213976,16.4933,1.0516,16.8113,0.6902,16.8998,2.0737552,17.5789,2.0737552,17.4504
07/02/2013 12:00,0.1778666667,17.742,0.1778666667,17.242,0.1022222222,16.742,0.0981333333,16.942,0.1022222222,17.142,0.092,17.342,0.0408888889,17.542,0.184,17.742,0.092,17.942,0.0204444444,18.142,0.1022222222,18.342,0.5111111111,18.542,0.0817777778,19.742,1.7109466,16.4109,0.7209517,16.8059,1.05095,17.3132,0.6902,17.1534,2.0724734,18.1683,2.0724734,17.9331
07/02/2013 13:00,0.1778666667,18.509,0.1778666667,18.009,0.1022222222,17.509,0.0981333333,17.709,0.1022222222,17.909,0.092,18.109,0.0408888889,18.309,0.184,18.509,0.092,18.709,0.0204444444,18.909,0.1022222222,19.109,0.5111111111,19.309,0.0817777778,20.509,1.7097256,16.4872,0.7204372,17.1102,1.0502,17.779,0.6902,17.4085,2.0709944,18.4608,2.0709944,18.4497
07/02/2013 14:00,0.1778666667,17.454,0.1778666667,16.954,0.1022222222,16.454,0.0981333333,16.654,0.1022222222,16.854,0.092,17.054,0.0408888889,17.254,0.184,17.454,0.092,17.654,0.0204444444,17.854,0.1022222222,18.054,0.5111111111,18.254,0.0817777778,19.454,1.708586,16.6082,0.719957,17.3937,1.0495,18.0846,0.6902,17.6774,2.069614,18.4978,2.069614,18.9264
07/02/2013 15:00,0.1778666667,16.876,0.1778666667,16.376,0.1022222222,15.876,0.0981333333,16.076,0.1022222222,16.276,0.092,16.476,0.0408888889,16.676,0.184,16.876,0.092,17.076,0.0204444444,17.276,0.1022222222,17.476,0.5111111111,17.676,0.0817777778,18.876,1.7076092,16.5602,0.7195454,17.506,1.0489,18.1387,0.6902,17.8128,2.0684308,18.5493,2.0684308,19.0969
07/02/2013 16:00,0.1778666667,16.49,0.1778666667,15.99,0.1022222222,15.49,0.0981333333,15.69,0.1022222222,15.89,0.092,16.09,0.0408888889,16.29,0.184,16.49,0.092,16.69,0.0204444444,16.89,0.1022222222,17.09,0.5111111111,17.29,0.0817777778,18.49,1.7068766,16.5292,0.7192367,17.5022,1.04845,18.1101,0.6902,17.888,2.0675434,18.2818,2.0675434,19.0239
07/02/2013 17:00,0.1778666667,16.394,0.1778666667,15.894,0.1022222222,15.394,0.0981333333,15.594,0.1022222222,15.794,0.092,15.994,0.0408888889,16.194,0.184,16.394,0.092,16.594,0.0204444444,16.794,0.1022222222,16.994,0.5111111111,17.194,0.0817777778,18.394,1.706144,16.5424,0.718928,17.4372,1.048,18.0581,0.6902,17.9604,2.066656,18.1177,2.066656,18.9123
07/02/2013 18:00,0.1778666667,16.297,0.1778666667,15.797,0.1022222222,15.297,0.0981333333,15.497,0.1022222222,15.697,0.092,15.897,0.0408888889,16.097,0.184,16.297,0.092,16.497,0.0204444444,16.697,0.1022222222,16.897,0.5111111111,17.097,0.0817777778,18.297,1.7054928,16.5809,0.7186536,17.342,1.0476,17.991,0.6902,18.0152,2.0658672,18.1154,2.0658672,18.7755
07/02/2013 19:00,0.1759333333,16.201,0.1759333333,15.701,0.1011111111,15.201,0.0970666667,15.401,0.1011111111,15.601,0.091,15.801,0.0404444444,16.001,0.182,16.201,0.091,16.401,0.0202222222,16.601,0.1011111111,16.801,0.5055555556,17.001,0.0808888889,18.201,1.7029694,16.6294,0.7175903,17.2322,1.04605,17.9106,0.6902,18.0643,2.0628106,18.1313,2.0628106,18.6389
07/02/2013 20:00,0.1759333333,16.104,0.1759333333,15.604,0.1011111111,15.104,0.0970666667,15.304,0.1011111111,15.504,0.091,15.704,0.0404444444,15.904,0.182,16.104,0.091,16.304,0.0202222222,16.504,0.1011111111,16.704,0.5055555556,16.904,0.0808888889,18.104,1.6993878,16.6893,0.7160811,17.1252,1.04385,17.8042,0.6902,18.0962,2.0584722,18.0865,2.0584722,18.5047
07/02/2013 21:00,0.1759333333,15.91,0.1759333333,15.41,0.1011111111,14.91,0.0970666667,15.11,0.1011111111,15.31,0.091,15.51,0.0404444444,15.71,0.182,15.91,0.091,16.11,0.0202222222,16.31,0.1011111111,16.51,0.5055555556,16.71,0.0808888889,17.91,1.698004,16.7588,0.715498,17.0266,1.043,17.6692,0.6902,18.1089,2.056796,18.0439,2.056796,18.3795
07/02/2013 22:00,0.1759333333,15.716,0.1759333333,15.216,0.1011111111,14.716,0.0970666667,14.916,0.1011111111,15.116,0.091,15.316,0.0404444444,15.516,0.182,15.716,0.091,15.916,0.0202222222,16.116,0.1011111111,16.316,0.5055555556,16.516,0.0808888889,17.716,1.6967016,16.8373,0.7149492,16.9436,1.0422,17.52,0.6902,18.108,2.0552184,18.0192,2.0552184,18.2681
07/02/2013 23:00,0.1759333333,15.522,0.1759333333,15.022,0.1011111111,14.522,0.0970666667,14.722,0.1011111111,14.922,0.091,15.122,0.0404444444,15.322,0.182,15.522,0.091,15.722,0.0202222222,15.922,0.1011111111,16.122,0.5055555556,16.322,0.0808888889,17.522,1.695155,16.9196,0.7142975,16.8795,1.04125,17.3675,0.6902,18.0959,2.053345,17.9961,2.053345,18.1711
07/03/2013 0:00,0.1759333333,15.328,0.1759333333,14.828,0.1011111111,14.328,0.0970666667,14.528,0.1011111111,14.728,0.091,14.928,0.0404444444,15.128,0.182,15.328,0.091,15.528,0.0202222222,15.728,0.1011111111,15.928,0.5055555556,16.128,0.0808888889,17.328,1.6936898,17,0.7136801,16.835,1.04035,17.2193,0.6902,18.0743,2.0515702,17.9655,2.0515702,18.0866
07/03/2013 1:00,0.1759333333,15.134,0.1759333333,14.634,0.1011111111,14.134,0.0970666667,14.334,0.1011111111,14.534,0.091,14.734,0.0404444444,14.934,0.182,15.134,0.091,15.334,0.0202222222,15.534,0.1011111111,15.734,0.5055555556,15.934,0.0808888889,17.134,1.6923874,17.0742,0.7131313,16.8093,1.03955,17.0817,0.6902,18.0452,2.0499926,17.929,2.0499926,18.0118
07/03/2013 2:00,0.1759333333,15.036,0.1759333333,14.536,0.1011111111,14.036,0.0970666667,14.236,0.1011111111,14.436,0.091,14.636,0.0404444444,14.836,0.182,15.036,0.091,15.236,0.0202222222,15.436,0.1011111111,15.636,0.5055555556,15.836,0.0808888889,17.036,1.6912478,17.1381,0.7126511,16.8005,1.03885,16.9594,0.6902,18.0102,2.0486122,17.8896,2.0486122,17.9443
07/03/2013 3:00,0.1759333333,14.841,0.1759333333,14.341,0.1011111111,13.841,0.0970666667,14.041,0.1011111111,14.241,0.091,14.441,0.0404444444,14.641,0.182,14.841,0.091,15.041,0.0202222222,15.241,0.1011111111,15.441,0.5055555556,15.641,0.0808888889,16.841,1.6901896,17.1881,0.7122052,16.8055,1.0382,16.8543,0.6902,17.9694,2.0473304,17.8461,2.0473304,17.8811
07/03/2013 4:00,0.1759333333,14.744,0.1759333333,14.244,0.1011111111,13.744,0.0970666667,13.944,0.1011111111,14.144,0.091,14.344,0.0404444444,14.544,0.182,14.744,0.091,14.944,0.0202222222,15.144,0.1011111111,15.344,0.5055555556,15.544,0.0808888889,16.744,1.6892128,17.2209,0.7117936,16.82,1.0376,16.7664,0.6902,17.9223,2.0461472,17.7948,2.0461472,17.819
07/03/2013 5:00,0.1759333333,14.646,0.1759333333,14.146,0.1011111111,13.646,0.0970666667,13.846,0.1011111111,14.046,0.091,14.246,0.0404444444,14.446,0.182,14.646,0.091,14.846,0.0202222222,15.046,0.1011111111,15.246,0.5055555556,15.446,0.0808888889,16.646,1.6881546,17.2384,0.7113477,16.8411,1.03695,16.6998,0.6902,17.8704,2.0448654,17.742,2.0448654,17.7599
07/03/2013 6:00,0.174,14.548,0.174,14.048,0.1,13.548,0.096,13.748,0.1,13.948,0.09,14.148,0.04,14.348,0.18,14.548,0.09,14.748,0.02,14.948,0.1,15.148,0.5,15.348,0.08,16.548,1.6853056,17.2555,0.7101472,16.8751,1.0352,16.6776,0.6902,17.8219,2.0414144,17.7332,2.0414144,17.7454
07/03/2013 7:00,0.174,14.548,0.174,14.048,0.1,13.548,0.096,13.748,0.1,13.948,0.09,14.148,0.04,14.348,0.18,14.548,0.09,14.748,0.02,14.948,0.1,15.148,0.5,15.348,0.08,16.548,1.681317,17.2731,0.7084665,16.9344,1.03275,16.715,0.6902,17.8043,2.036583,17.7811,2.036583,17.8249
07/03/2013 8:00,0.174,14.646,0.174,14.146,0.1,13.646,0.096,13.846,0.1,14.046,0.09,14.246,0.04,14.446,0.18,14.646,0.09,14.846,0.02,15.046,0.1,15.246,0.5,15.446,0.08,16.646,1.6795262,17.3377,0.7077119,17.0225,1.03165,16.8229,0.6902,17.8209,2.0344138,17.9239,2.0344138,17.9873
07/03/2013 9:00,0.174,15.036,0.174,14.536,0.1,14.036,0.096,14.236,0.1,14.436,0.09,14.636,0.04,14.836,0.18,15.036,0.09,15.236,0.02,15.436,0.1,15.636,0.5,15.836,0.08,17.036,1.6778168,17.3478,0.7069916,17.1547,1.0306,17.0231,0.6902,17.8728,2.0323432,18.167,2.0323432,18.1567
07/03/2013 10:00,0.174,15.425,0.174,14.925,0.1,14.425,0.096,14.625,0.1,14.825,0.09,15.025,0.04,15.225,0.18,15.425,0.09,15.625,0.02,15.825,0.1,16.025,0.5,16.225,0.08,17.425,1.6758632,17.3608,0.7061684,17.3067,1.0294,17.288,0.6902,17.9413,2.0299768,18.379,2.0299768,18.3562
07/03/2013 11:00,0.174,16.587,0.174,16.087,0.1,15.587,0.096,15.787,0.1,15.987,0.09,16.187,0.04,16.387,0.18,16.587,0.09,16.787,0.02,16.987,0.1,17.187,0.5,17.387,0.08,18.587,1.6740724,17.3909,0.7054138,17.4761,1.0283,17.5834,0.6902,18.0408,2.0278076,18.5694,2.0278076,18.6229
07/03/2013 12:00,0.174,18.125,0.174,17.625,0.1,17.125,0.096,17.325,0.1,17.525,0.09,17.725,0.04,17.925,0.18,18.125,0.09,18.325,0.02,18.525,0.1,18.725,0.5,18.925,0.08,20.125,1.6724444,17.4159,0.7047278,17.6441,1.0273,17.8774,0.6902,18.1516,2.0258356,18.7692,2.0258356,18.8897
07/03/2013 13:00,0.174,18.03,0.174,17.53,0.1,17.03,0.096,17.23,0.1,17.43,0.09,17.63,0.04,17.83,0.18,18.03,0.09,18.23,0.02,18.43,0.1,18.63,0.5,18.83,0.08,20.03,1.6709792,17.474,0.7041104,17.8278,1.0264,18.1968,0.6902,18.3014,2.0240608,18.9531,2.0240608,19.1848
07/03/2013 14:00,0.174,17.838,0.174,17.338,0.1,16.838,0.096,17.038,0.1,17.238,0.09,17.438,0.04,17.638,0.18,17.838,0.09,18.038,0.02,18.238,0.1,18.438,0.5,18.638,0.08,19.838,1.6695954,17.5678,0.7035273,18.0641,1.02555,18.513,0.6902,18.5162,2.0223846,19.2211,2.0223846,19.5566
07/03/2013 15:00,0.1720666667,18.221,0.1720666667,17.721,0.0988888889,17.221,0.0949333333,17.421,0.0988888889,17.621,0.089,17.821,0.0395555556,18.021,0.178,18.221,0.089,18.421,0.0197777778,18.621,0.0988888889,18.821,0.4944444444,19.021,0.0791111111,20.221,1.6665022,17.6115,0.7022239,18.2011,1.02365,18.6937,0.6902,18.6523,2.0186378,19.3954,2.0186378,19.8376
07/03/2013 16:00,0.1720666667,18.317,0.1720666667,17.817,0.0988888889,17.317,0.0949333333,17.517,0.0988888889,17.717,0.089,17.917,0.0395555556,18.117,0.178,18.317,0.089,18.517,0.0197777778,18.717,0.0988888889,18.917,0.4944444444,19.117,0.0791111111,20.317,1.6623508,17.6212,0.7004746,18.2851,1.0211,18.7906,0.6902,18.7679,2.0136092,19.2577,2.0136092,19.991
07/03/2013 17:00,0.1720666667,18.221,0.1720666667,17.721,0.0988888889,17.221,0.0949333333,17.421,0.0988888889,17.621,0.089,17.821,0.0395555556,18.021,0.178,18.221,0.089,18.421,0.0197777778,18.621,0.0988888889,18.821,0.4944444444,19.021,0.0791111111,20.221,1.6604786,17.5758,0.6996857,18.3358,1.01995,18.8142,0.6902,18.8491,2.0113414,19.1557,2.0113414,19.9544
