DateTime,GloRad (W/m2),Wind Speed (m/s),Relative Humidity (0 - 1),Air Temp (*C)
07/06/2013 9:00,427.9709477,1.047634259,0.80771,20.793
07/06/2013 10:00,878.3557191,2.753059767,0.70205,23.424
07/06/2013 11:00,901.2703071,2.513870549,0.65053,24.412
07/06/2013 12:00,736.8664443,1.737938562,0.63737,24.339
07/06/2013 13:00,422.3673205,1.856412393,0.65742,24.557
07/06/2013 14:00,785.3971612,2.538502091,0.59459,25.574
07/06/2013 15:00,670.7245479,3.24198066,0.56057,25.939
07/06/2013 16:00,528.234344,3.444758168,0.56208,26.109
07/06/2013 17:00,389.346423,2.549980213,0.55346,25.793
07/06/2013 18:00,224.6421702,2.393998156,0.56311,25.113
07/06/2013 19:00,80.45092634,1.107789449,0.62167,24.05
07/06/2013 20:00,3.902469937,0.384996714,0.6926,22.633
07/06/2013 21:00,0.100063365,0.931421507,0.75442,21.485
07/06/2013 22:00,0,0.604866185,0.7595,20.865
07/06/2013 23:00,0.100063365,1.130664897,0.75562,20.793
07/07/2013 0:00,0,0.738242444,0.75763,20.507
07/07/2013 1:00,0,1.706124616,0.74968,20.555
07/07/2013 2:00,0,1.961158703,0.75366,20.388
07/07/2013 3:00,0,1.351482758,0.79912,19.413
07/07/2013 4:00,1.100696583,0.474152895,0.82616,18.747
07/07/2013 5:00,29.81887496,0.169966832,0.82177,18.771
07/07/2013 6:00,192.9221636,0.254421821,0.79122,20.079
07/07/2013 7:00,382.4420761,1.012806336,0.73128,21.652
07/07/2013 8:00,542.7435768,2.096793534,0.68256,22.992
07/07/2013 9:00,658.5168782,2.519030411,0.66525,23.857
07/07/2013 10:00,775.891118,2.431741773,0.63549,25.04
07/07/2013 11:00,858.3431318,2.453725334,0.59389,25.72
07/07/2013 12:00,703.4452266,2.512262567,0.57471,25.987
07/07/2013 13:00,832.82719,2.712623099,0.58458,26.329
07/07/2013 14:00,787.1983026,3.76995784,0.56084,26.549
07/07/2013 15:00,618.7916655,3.161097838,0.53457,26.695
07/07/2013 16:00,500.1165347,2.485041915,0.54027,26.475
07/07/2013 17:00,207.6314281,1.56253655,0.58473,25.817
07/07/2013 18:00,222.9411302,2.751447675,0.57849,25.186
07/07/2013 19:00,65.24130005,2.554780343,0.59421,24.339
07/07/2013 20:00,4.00253373,0.694721695,0.63175,22.968
07/07/2013 21:00,0,0.114708033,0.68956,21.294
07/07/2013 22:00,0.100063365,0.187761696,0.68723,20.984
07/07/2013 23:00,0,0.108908282,0.70901,20.222
07/08/2013 0:00,0.100063365,0.080396575,0.70403,19.746
07/08/2013 1:00,0.100063365,0.452920067,0.70836,19.413
07/08/2013 2:00,0,0.460493891,0.70243,18.889
07/08/2013 3:00,0.100063365,0.428611303,0.68943,18.652
07/08/2013 4:00,2.10133023,0.37956492,0.68991,18.438
07/08/2013 5:00,44.52818228,0.701362249,0.6913,18.557
07/08/2013 6:00,208.8322176,0.721227017,0.67453,19.841
07/08/2013 7:00,381.8417242,1.311134828,0.59343,21.676
07/08/2013 8:00,533.7378697,1.423952146,0.52628,23.232
07/08/2013 9:00,675.9278548,2.348339409,0.51154,24.219
07/08/2013 10:00,781.4946596,3.04084624,0.49512,24.774
07/08/2013 11:00,857.6426784,2.891486661,0.47628,25.307
07/08/2013 12:00,861.2451325,2.608251582,0.45609,25.939
07/08/2013 13:00,848.5371267,2.859411186,0.44812,26.329
07/08/2013 14:00,778.9930647,2.722429363,0.43407,26.573
07/08/2013 15:00,672.7258066,2.460398053,0.44383,26.549
07/08/2013 16:00,533.937987,2.355758765,0.45703,26.451
07/08/2013 17:00,376.238097,2.565442923,0.47191,25.671
07/08/2013 18:00,213.0348524,2.608703486,0.49441,24.726
07/08/2013 19:00,68.94364155,1.500758346,0.53139,23.521
07/08/2013 20:00,3.502216478,0.158923425,0.59882,21.604
07/08/2013 21:00,0,0,0.70377,18.985
07/08/2013 22:00,0,0,0.84554,16.844
07/08/2013 23:00,0,0,0.85048,15.796
07/09/2013 0:00,0,0.6319545,0.77726,17.058
07/09/2013 1:00,0,1.065722,0.803,16.415
07/09/2013 2:00,0,0.58147275,0.81969,16.082
07/09/2013 3:00,0,0.2112747,0.84221,15.151
07/09/2013 4:00,0.700443381,0.733384773,0.82189,15.342
07/09/2013 5:00,27.81760767,1.03393725,0.81119,15.605
07/09/2013 6:00,196.9246811,0,0.8264,16.868
07/09/2013 7:00,376.238097,0.25240775,0.69137,19.389
07/09/2013 8:00,541.6428888,0.360389293,0.58815,22.417
07/09/2013 9:00,680.4307084,0.427946167,0.60897,23.954
07/09/2013 10:00,785.3971612,0.761706529,0.53972,24.532
07/09/2013 11:00,901.5708684,0.858103054,0.54001,25.623
07/09/2013 12:00,967.1120704,1.302344351,0.50267,26.402
07/09/2013 13:00,903.8717465,0.773085887,0.48506,26.916
07/09/2013 14:00,820.3192159,1.023539114,0.4621,27.161
07/09/2013 15:00,737.1666631,0.4038914,0.42725,27.481
07/09/2013 16:00,554.7511292,0.843483876,0.44554,27.456
07/09/2013 17:00,311.0969583,0.841668917,0.44209,27.014
07/09/2013 18:00,98.06210592,1.057555871,0.50028,26.036
07/09/2013 19:00,31.11969742,0.550145697,0.56463,24.243
07/09/2013 20:00,2.701710417,0.132747825,0.73822,20.746
07/09/2013 21:00,0.100063365,0.06917845,0.80471,19.793
07/09/2013 22:00,0,0.170141575,0.79664,19.175
07/09/2013 23:00,0,0,0.83212,18.319
07/10/2013 0:00,0,0.071048125,0.83909,17.986
07/10/2013 1:00,0,0,0.88293,17.177
07/10/2013 2:00,0.100063365,0.65626025,0.86321,16.487
07/10/2013 3:00,0,0.413201,0.88617,15.629
07/10/2013 4:00,0.80050666,1.1966,0.87973,15.509
07/10/2013 5:00,33.02089749,0.6973935,0.89022,15.318
07/10/2013 6:00,115.4730826,0.91053775,0.84395,17.106
07/10/2013 7:00,387.5452816,0.6076485,0.7376,20.722
07/10/2013 8:00,534.538339,0.782097295,0.54446,24.774
07/10/2013 9:00,672.7258066,0.6378266,0.49471,26.182
07/10/2013 10:00,762.0824242,1.007594984,0.42776,26.769
07/10/2013 11:00,800.0064099,0.729398619,0.40684,27.161
07/10/2013 12:00,393.5491434,0.751049012,0.44134,26.646
07/10/2013 13:00,645.7086853,1.829792767,0.41029,27.604
07/10/2013 14:00,763.5833468,1.395404479,0.42422,28.295
07/10/2013 15:00,690.7372208,0.467287238,0.40834,28.245
07/10/2013 16:00,563.3566017,0.433803764,0.37956,28.345
07/10/2013 17:00,369.9341876,1.345007147,0.39373,27.899
07/10/2013 18:00,137.0867796,0.311065658,0.45065,26.818
07/10/2013 19:00,25.41608863,0.133797018,0.52633,25.089
07/10/2013 20:00,2.201393166,0,0.70594,21.867
07/10/2013 21:00,0.300190008,1.238983722,0.62389,22.25
07/10/2013 22:00,0,0.57400618,0.66849,20.103
07/10/2013 23:00,0,0.50107625,0.78331,18.2
07/11/2013 0:00,0,0,0.83612,16.915
07/11/2013 1:00,0,0.7516145,0.85464,16.654
07/11/2013 2:00,0.100063365,0.628217782,0.83019,16.844
07/11/2013 3:00,0,0.0747875,0.73345,18.604
07/11/2013 4:00,0.200126644,0.4281585,0.78222,17.011
07/11/2013 5:00,16.110197,0.18066445,0.73677,18.247
07/11/2013 6:00,36.62318033,0.297515339,0.76859,18.461
07/11/2013 7:00,29.41862321,0.468978477,0.93722,16.177
07/11/2013 8:00,174.7106321,0.258990527,0.90493,17.843
07/11/2013 9:00,107.4680476,0.199671771,0.88125,18.509
07/11/2013 10:00,191.9214914,0.386120966,0.83199,19.746
07/11/2013 11:00,755.1779917,0.001869688,0.81755,20.793
07/11/2013 12:00,372.5357983,1.336336106,0.72786,22.298
07/11/2013 13:00,566.7587672,1.267256566,0.81311,18.889
07/11/2013 14:00,135.7859743,0.617461459,0.78926,20.222
07/11/2013 15:00,294.6865682,1.858623733,0.62568,21.867
07/11/2013 16:00,539.8417474,1.619776503,0.58314,22.561
07/11/2013 17:00,435.3756307,2.271216957,0.56968,22.633
07/11/2013 18:00,192.5218434,2.529712689,0.56441,20.555
07/11/2013 19:00,20.01266437,1.776931046,0.54605,19.389
07/11/2013 20:00,3.402153542,0.024305938,0.59997,18.129
07/11/2013 21:00,0.100063365,0,0.69642,16.296
07/11/2013 22:00,0,0,0.85067,13.546
07/11/2013 23:00,0.100063365,0.138356875,0.87784,12.292
07/12/2013 0:00,0.200126644,0.92362575,0.785,13.978
07/12/2013 1:00,0,0.36271925,0.7474,14.17
07/12/2013 2:00,0.200126644,0.722244216,0.86935,11.734
07/12/2013 3:00,0.100063365,0.841361327,0.89017,10.883
07/12/2013 4:00,0.400253373,0.34215275,0.91437,9.879
07/12/2013 5:00,33.12096471,0,0.93992,9.583
07/12/2013 6:00,205.0298175,0.39637375,0.89312,12.292
07/12/2013 7:00,381.7416227,0.12713875,0.74573,15.724
07/12/2013 8:00,553.95066,0.170674932,0.59869,18.461
07/12/2013 9:00,689.7366342,0.115027584,0.56741,20.507
07/12/2013 10:00,533.2375336,0.864687643,0.49497,21.27
07/12/2013 11:00,583.2691732,1.016807506,0.46598,21.413
07/12/2013 12:00,955.2043626,0.243325306,0.43245,22.896
07/12/2013 13:00,947.2998573,0.312774797,0.43547,22.992
07/12/2013 14:00,884.7599868,1.284469807,0.43778,23.04
07/12/2013 15:00,557.5529428,1.739389423,0.42779,23.352
07/12/2013 16:00,325.4059882,0.207947594,0.47974,23.232
07/12/2013 17:00,396.751106,1.056757184,0.44111,23.4
07/12/2013 18:00,94.55983892,0.778466179,0.49917,22.058
07/12/2013 19:00,69.44396051,0.886232,0.57037,20.841
07/12/2013 20:00,2.801773354,0,0.72303,17.986
07/12/2013 21:00,0,0,0.83486,15.151
07/12/2013 22:00,0,0.09535405,0.86887,14.888
07/12/2013 23:00,0,0.143965925,0.86125,14.505
07/13/2013 0:00,0,0,0.89419,14.337
07/13/2013 1:00,0,0,0.89322,14.481
07/13/2013 2:00,0,0.001869688,0.92193,13.257
07/13/2013 3:00,0.100063365,0.47677025,0.91749,13.353
07/13/2013 4:00,0.300190008,0.7441355,0.90062,13.305
07/13/2013 5:00,36.92337342,0.64691175,0.87849,13.329
07/13/2013 6:00,124.678907,0.4879885,0.85199,14.577
07/13/2013 7:00,404.4560077,0.9067985,0.74047,17.51
07/13/2013 8:00,450.2850125,0.063569375,0.60051,19.984
07/13/2013 9:00,626.096247,0.7592406,0.60807,21.103
07/13/2013 10:00,709.0487681,1.1060983,0.53778,22.058
07/13/2013 11:00,878.7564675,1.231817569,0.53497,22.944
07/13/2013 12:00,103.9657806,1.258338441,0.56215,21.939
07/13/2013 13:00,249.9582515,0.977687465,0.58708,21.533
07/13/2013 14:00,677.9291135,1.366219691,0.51417,23.593
07/13/2013 15:00,765.5846056,0.776931126,0.47442,24.339
07/13/2013 16:00,533.437651,0.914307837,0.49379,23.761
07/13/2013 17:00,218.9386127,0.449196072,0.46437,23.737
07/13/2013 18:00,222.8410287,1.496713691,0.4692,23.497
07/13/2013 19:00,57.43635675,0.033654375,0.58112,21.843
07/13/2013 20:00,2.901837147,0.734689715,0.61232,19.984
07/13/2013 21:00,0,0,0.80055,16.439
07/13/2013 22:00,0.100063365,0.454334,0.83851,14.96
07/13/2013 23:00,0,0.459943,0.86465,14.577
07/14/2013 0:00,0,0.23184125,0.85106,14.409
07/14/2013 1:00,0,0,0.87889,14.601
07/14/2013 2:00,0,0.29541075,0.8456,14.385
07/14/2013 3:00,0.100063365,0.49546725,0.89693,13.088
07/14/2013 4:00,0.200126644,0.7385265,0.90422,12.437
07/14/2013 5:00,29.11843012,0.5590365,0.91587,12.098
07/14/2013 6:00,194.5231021,0.63008475,0.84992,14.266
07/14/2013 7:00,371.8353449,0.7871385,0.73842,17.629
07/14/2013 8:00,532.5370802,1.867796353,0.53917,21.724
07/14/2013 9:00,689.9366659,1.402949793,0.49584,22.896
07/14/2013 10:00,846.9361026,1.491443519,0.4521,23.689
07/14/2013 11:00,312.8980997,1.412257735,0.45663,23.448
07/14/2013 12:00,377.0386518,0.172021411,0.48409,23.641
07/14/2013 13:00,427.8708462,0.209079213,0.41839,24.243
07/14/2013 14:00,759.7809467,0.707130087,0.38592,25.793
07/14/2013 15:00,480.6041978,0.426899105,0.38422,25.744
07/14/2013 16:00,438.877812,0.799939935,0.38062,26.109
07/14/2013 17:00,336.5129699,0.390805004,0.3847,25.89
07/14/2013 18:00,217.0373699,0.835013858,0.47196,24.677
07/14/2013 19:00,67.84294496,0.25614725,0.53806,23.136
07/14/2013 20:00,2.401519895,0,0.73341,19.175
07/14/2013 21:00,0,0.018696875,0.787,16.487
07/14/2013 22:00,0,0.8170535,0.80591,16.225
07/14/2013 23:00,0,0.041133125,0.80978,15.461
07/15/2013 0:00,0,0.08226625,0.82116,14.768
07/15/2013 1:00,0,0.37206775,0.82238,14.457
07/15/2013 2:00,0.100063365,0.51603375,0.80381,14.625
07/15/2013 3:00,0,0,0.87267,14.457
07/15/2013 4:00,0.100063365,0,0.89331,14.409
07/15/2013 5:00,22.61431784,0.003739375,0.87607,14.649
07/15/2013 6:00,46.42939092,0.26175625,0.83222,15.915
07/15/2013 7:00,154.797975,0.5291215,0.76997,17.344
07/15/2013 8:00,415.563075,0.652553022,0.62907,21.175
07/15/2013 9:00,698.8423572,0.434978632,0.54671,22.848
07/15/2013 10:00,638.6042211,1.434459815,0.54195,23.448
07/15/2013 11:00,494.0127427,0.842086219,0.54336,23.785
07/15/2013 12:00,573.6631141,0.638864312,0.53875,24.508
07/15/2013 13:00,363.7302085,0.23221038,0.51989,24.774
07/15/2013 14:00,395.050066,1.349603468,0.65822,22.753
07/15/2013 15:00,311.2970756,0.504417295,0.5515,24.219
07/15/2013 16:00,389.8467591,1.11529012,0.52053,23.857
07/15/2013 17:00,156.2988977,1.528478316,0.58492,22.513
07/15/2013 18:00,218.7384954,1.604236408,0.54702,22.202
07/15/2013 19:00,49.13109449,1.280769978,0.58836,21.366
07/15/2013 20:00,1.601012978,0.766291332,0.58915,20.698
07/15/2013 21:00,0.100063365,0.702375571,0.60487,20.246
07/15/2013 22:00,0.100063365,2.402967506,0.62213,18.985
07/15/2013 23:00,0.100063365,2.620548594,0.58916,18.176
07/16/2013 0:00,0.200126644,2.593637617,0.61586,17.368
07/16/2013 1:00,0.100063365,1.837000897,0.63268,16.725
07/16/2013 2:00,0.200126644,0.563765691,0.66637,15.939
07/16/2013 3:00,0,0.078526875,0.83288,12.727
07/16/2013 4:00,0.300190008,0.188838425,0.89385,11.102
07/16/2013 5:00,23.51487999,0.437686669,0.84191,12.316
07/16/2013 6:00,206.8309589,0.063953154,0.7318,15.581
07/16/2013 7:00,381.6416068,0.879939713,0.66225,17.748
07/16/2013 8:00,549.0475718,1.112223648,0.5613,20.126
07/16/2013 9:00,682.4319671,1.712716352,0.50512,21.318
07/16/2013 10:00,790.700484,1.545869851,0.48446,22.441
07/16/2013 11:00,893.3658018,1.160485723,0.494,22.944
07/16/2013 12:00,882.8590008,1.304334432,0.46315,24.05
07/16/2013 13:00,872.0516385,1.31110034,0.41896,24.46
07/16/2013 14:00,832.1267366,1.290060051,0.42827,24.919
07/16/2013 15:00,514.02533,0.619907917,0.46097,24.895
07/16/2013 16:00,519.728973,1.497568273,0.4481,24.944
07/16/2013 17:00,391.1475644,1.286726724,0.42151,24.702
07/16/2013 18:00,222.1405753,0.899599577,0.44813,24.146
07/16/2013 19:00,66.34199663,0.28045325,0.51498,22.561
07/16/2013 20:00,2.601646625,0,0.70263,18.842
07/16/2013 21:00,0,0.185099075,0.77554,16.368
07/16/2013 22:00,0,0,0.84693,14.96
07/16/2013 23:00,0,0.79648675,0.8097,15.175
07/17/2013 0:00,0,0.050481575,0.83486,14.194
07/17/2013 1:00,0.100063365,0.484249,0.84857,13.57
07/17/2013 2:00,0,0.71609025,0.86533,12.944
07/17/2013 3:00,0,0.6730875,0.88133,12.316
07/17/2013 4:00,0.200126644,0.6188665,0.88022,12.074
07/17/2013 5:00,24.81571101,0.87501375,0.88896,11.88
07/17/2013 6:00,201.6276519,0.9423225,0.83345,13.81
07/17/2013 7:00,372.2355795,0.228101875,0.72032,17.629
07/17/2013 8:00,536.5395977,0.166402175,0.52602,22.369
07/17/2013 9:00,681.0310603,1.610625894,0.4708,24.267
07/17/2013 10:00,789.4996945,1.537078725,0.41625,25.258
07/17/2013 11:00,861.8453988,1.428995358,0.41632,26.5
07/17/2013 12:00,877.0549994,1.255589363,0.41375,26.256
07/17/2013 13:00,864.7473995,0.144740852,0.38232,27.456
07/17/2013 14:00,791.9012735,1.697121089,0.34234,28.32
07/17/2013 15:00,679.3300203,1.126489434,0.36517,28.32
07/17/2013 16:00,536.8398165,0.583654046,0.38477,27.899
07/17/2013 17:00,377.0386518,0.475003667,0.38357,27.702
07/17/2013 18:00,217.5377059,1.316112532,0.42181,26.426
07/17/2013 19:00,67.74287775,0.35150125,0.46969,24.919
07/17/2013 20:00,2.301456959,0,0.53132,22.8
07/17/2013 21:00,0,0.32719525,0.73522,18.628
07/17/2013 22:00,0.100063365,0,0.79885,16.939
07/17/2013 23:00,0,0.60016975,0.79864,16.844
07/18/2013 0:00,0,0.688045,0.81477,16.225
07/18/2013 1:00,0,0.73104775,0.83873,15.414
07/18/2013 2:00,0,0.69552375,0.85751,14.745
07/18/2013 3:00,0,0,0.8904,13.546
07/18/2013 4:00,0.200126644,0.58521225,0.89571,13.449
07/18/2013 5:00,23.21469546,0.72917825,0.89463,13.546
07/18/2013 6:00,197.4249315,0.58521225,0.82137,15.724
07/18/2013 7:00,365.9316702,0,0.69947,19.651
07/18/2013 8:00,473.2996163,0.4823795,0.60882,23.472
07/18/2013 9:00,669.8239772,0.507412719,0.48445,25.428
07/18/2013 10:00,768.3863335,0.26668455,0.41359,27.014
07/18/2013 11:00,770.7879125,1.341217819,0.37677,27.554
07/18/2013 12:00,930.789537,1.191238994,0.3978,28.295
07/18/2013 13:00,909.4753737,0.662727045,0.36623,28.717
07/18/2013 14:00,851.3388547,0.540135799,0.33908,29.19
07/18/2013 15:00,713.5517073,1.297999462,0.35347,29.065
07/18/2013 16:00,545.0450543,0.958943745,0.37495,28.742
07/18/2013 17:00,153.1969509,0.415432526,0.43381,26.916
07/18/2013 18:00,213.9354231,1.051264885,0.40613,27.727
07/18/2013 19:00,64.94110696,0.568388075,0.4501,26.353
07/18/2013 20:00,1.601012978,0,0.67743,21.461
07/18/2013 21:00,0,0,0.73686,19.318
07/18/2013 22:00,0,0.8525775,0.75955,18.628
07/18/2013 23:00,0,0.6375635,0.7843,17.867
07/19/2013 0:00,0,0.37580725,0.81974,16.725
07/19/2013 1:00,0,0.448725,0.83095,16.082
07/19/2013 2:00,0,0.60016975,0.84852,15.652
07/19/2013 3:00,0,0.7142205,0.86201,15.055
07/19/2013 4:00,0.100063365,0,0.86873,14.601
07/19/2013 5:00,38.42432175,0.57960325,0.85817,14.912
07/19/2013 6:00,132.7840434,0.5478185,0.81038,16.749
07/19/2013 7:00,204.6294972,0.30101975,0.79772,18.366
07/19/2013 8:00,401.9544129,0.77031125,0.63301,22.274
07/19/2013 9:00,655.4148458,0.226239926,0.45476,26.451
07/19/2013 10:00,765.4845897,0.758339873,0.42465,27.505
07/19/2013 11:00,751.7758261,1.077112081,0.44442,28.171
07/19/2013 12:00,932.7907101,0.578298908,0.40447,29.265
07/19/2013 13:00,1001.934366,1.136956088,0.38758,29.991
07/19/2013 14:00,243.5541551,0.772624585,0.42674,28.196
07/19/2013 15:00,232.0468531,0.500189399,0.4465,27.161
07/19/2013 16:00,165.2045889,0.075716573,0.47245,26.891
07/19/2013 17:00,434.8752946,0.995111204,0.44698,27.85
07/19/2013 18:00,155.7986472,0.536759834,0.43156,28.097
07/19/2013 19:00,38.22419588,0.6786965,0.59835,25.016
07/19/2013 20:00,1.400887105,0,0.64284,23.088
